1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000008
30	0.000018
31	0.000042
32	0.000095
33	0.000166
34	0.000380
35	0.000731
36	0.001325
37	0.002388
38	0.003974
39	0.006700
40	0.010138
41	0.014995
42	0.021544
43	0.029340
44	0.038372
45	0.048482
46	0.058654
47	0.068078
48	0.074858
49	0.079065
50	0.080913
51	0.079307
52	0.075171
53	0.067552
54	0.058386
55	0.048637
56	0.038416
57	0.029488
58	0.021552
59	0.015189
60	0.010266
61	0.006350
62	0.004071
63	0.002447
64	0.001388
65	0.000778
66	0.000372
67	0.000192
68	0.000085
69	0.000051
70	0.000014
71	0.000012
72	0.000008
73	0.000002
74	0.000000
75	0.000000
76	0.000000
77	0.000000
78	0.000000
79	0.000000
80	0.000000
81	0.000000
82	0.000000
83	0.000000
84	0.000000
85	0.000000
86	0.000000
87	0.000000
88	0.000000
89	0.000000
90	0.000000
91	0.000000
92	0.000000
93	0.000000
94	0.000000
95	0.000000
96	0.000000
97	0.000000
98	0.000000
99	0.000000
100	0.000000
