1	39.093240	0.000000	0.395294	0.344316
2	0.510653	0.484029	0.510653	0.484029
3	0.563549	0.661372	0.563549	0.661372
4	0.644214	0.676569	0.644214	0.676569
5	0.729487	0.645724	0.729487	0.645724
6	0.979847	0.784291	0.979847	0.784291
7	0.915171	0.830524	0.979847	0.784291
8	0.886095	0.746894	0.915171	0.830524
9	0.873925	0.819969	0.886095	0.746894
10	0.659519	0.984332	0.873925	0.819969
11	0.649801	0.887686	0.659519	0.984332
12	0.641095	0.640045	0.659519	0.984332
13	0.618106	0.648672	0.659519	0.984332
14	0.443091	0.872948	0.659519	0.984332
15	0.362503	0.913167	0.649801	0.887686
16	0.175234	0.784172	0.649801	0.887686
17	0.367388	0.850800	0.641095	0.640045
18	0.445606	0.810861	0.618106	0.648672
19	0.480085	0.903466	0.443091	0.872948
20	0.496025	0.998367	0.443091	0.872948
21	0.619328	0.842671	0.362503	0.913167
22	0.492010	0.699926	0.362503	0.913167
23	0.551183	0.685272	0.175234	0.784172
24	0.633386	0.611519	0.367388	0.850800
25	0.653983	0.667742	0.445606	0.810861
26	0.617003	0.852484	0.480085	0.903466
27	0.447450	0.764348	0.496025	0.998367
28	0.595076	0.885653	0.619328	0.842671
29	0.824024	0.790194	0.492010	0.699926
30	0.911995	0.924724	0.551183	0.685272
31	0.894568	0.986460	0.633386	0.611519
32	0.785126	0.767279	0.653983	0.667742
33	0.831897	0.821960	0.617003	0.852484
34	0.541893	0.752543	0.447450	0.764348
35	0.594270	0.904558	0.595076	0.885653
36	0.717539	0.819747	0.824024	0.790194
37	0.709809	0.796771	0.911995	0.924724
38	0.702273	0.768291	0.894568	0.986460
39	0.674930	0.475628	0.894568	0.986460
40	0.611375	0.418381	0.894568	0.986460
41	0.804616	0.582290	0.785126	0.767279
42	0.683181	0.695686	0.831897	0.821960
43	0.692140	0.615247	0.831897	0.821960
44	0.892188	0.645151	0.541893	0.752543
45	0.871369	0.648311	0.594270	0.904558
46	0.794297	0.842831	0.717539	0.819747
47	0.643573	0.737255	0.709809	0.796771
48	0.593932	0.697539	0.702273	0.768291
49	0.593390	0.657150	0.674930	0.475628
50	0.431952	0.477707	0.611375	0.418381
51	0.578980	0.348723	0.804616	0.582290
52	0.579075	0.249199	0.683181	0.695686
53	0.511852	0.414303	0.692140	0.615247
54	0.617573	0.314195	0.892188	0.645151
55	0.483462	0.558244	0.892188	0.645151
56	0.187960	0.591691	0.871369	0.648311
57	0.173128	0.804300	0.794297	0.842831
58	0.117042	0.853964	0.643573	0.737255
59	0.188903	0.807802	0.593932	0.697539
60	0.114353	0.904046	0.593390	0.657150
61	0.206428	0.973848	0.431952	0.477707
62	0.405900	0.972032	0.578980	0.348723
63	0.556207	0.825169	0.579075	0.249199
64	0.648870	0.668775	0.511852	0.414303
65	0.490298	0.768667	0.617573	0.314195
66	0.466859	0.907257	0.483462	0.558244
67	0.494439	0.822873	0.187960	0.591691
68	0.500642	0.817751	0.173128	0.804300
69	0.467195	0.815194	0.117042	0.853964
70	0.690768	0.872673	0.188903	0.807802
71	0.707858	0.620618	0.114353	0.904046
72	0.559679	0.569851	0.206428	0.973848
73	0.560576	0.563355	0.405900	0.972032
74	0.462750	0.826943	0.556207	0.825169
75	0.350073	0.997344	0.648870	0.668775
76	0.320901	0.943807	0.490298	0.768667
77	0.459449	0.683874	0.466859	0.907257
78	0.436285	0.691341	0.494439	0.822873
79	0.413811	0.713243	0.500642	0.817751
80	0.464794	0.768514	0.467195	0.815194
81	0.412753	0.829478	0.690768	0.872673
82	0.600721	0.873561	0.707858	0.620618
83	0.480457	0.884413	0.559679	0.569851
84	0.693355	0.775299	0.560576	0.563355
85	0.698190	0.764905	0.462750	0.826943
86	0.904634	0.732735	0.350073	0.997344
87	0.877536	0.759027	0.350073	0.997344
88	0.899721	0.666125	0.350073	0.997344
89	0.911914	0.533635	0.350073	0.997344
90	0.877851	0.531890	0.320901	0.943807
91	0.766253	0.781471	0.459449	0.683874
92	0.808239	0.748117	0.436285	0.691341
93	0.805547	0.791492	0.413811	0.713243
94	0.805894	0.894548	0.464794	0.768514
95	0.647302	0.787976	0.412753	0.829478
96	0.741442	0.723215	0.600721	0.873561
97	0.562727	0.941649	0.480457	0.884413
98	0.551390	0.789033	0.693355	0.775299
99	0.470158	0.763576	0.698190	0.764905
100	0.636115	0.742831	0.904634	0.732735
101	0.572226	0.599288	0.877536	0.759027
102	0.630908	0.509477	0.899721	0.666125
103	0.675475	0.375497	0.911914	0.533635
104	0.518432	0.283482	0.877851	0.531890
105	0.426250	0.272992	0.766253	0.781471
106	0.156637	0.293369	0.808239	0.748117
107	0.274848	0.328626	0.805547	0.791492
108	0.281491	0.104367	0.805894	0.894548
109	0.215056	0.163106	0.647302	0.787976
110	0.168408	0.069412	0.741442	0.723215
111	0.138793	0.150855	0.741442	0.723215
112	0.165632	0.359413	0.562727	0.941649
113	0.213944	0.552865	0.551390	0.789033
114	0.489167	0.460373	0.470158	0.763576
115	0.264229	0.424277	0.636115	0.742831
116	0.206683	0.696851	0.572226	0.599288
117	0.192558	0.757840	0.630908	0.509477
118	0.176421	0.723914	0.675475	0.375497
119	0.173455	0.697884	0.518432	0.283482
120	0.110469	0.745744	0.426250	0.272992
121	0.148659	0.810285	0.156637	0.293369
122	0.008111	0.585186	0.274848	0.328626
123	0.008589	0.580045	0.281491	0.104367
124	0.024323	0.566015	0.215056	0.163106
125	0.009110	0.406023	0.168408	0.069412
126	0.134275	0.243677	0.138793	0.150855
127	0.127671	0.238077	0.165632	0.359413
128	0.130900	0.279245	0.213944	0.552865
129	0.109130	0.547807	0.489167	0.460373
130	0.383047	0.522735	0.264229	0.424277
131	0.509160	0.793226	0.206683	0.696851
132	0.512908	0.907782	0.192558	0.757840
133	0.258138	0.813116	0.176421	0.723914
134	0.274565	0.803580	0.173455	0.697884
135	0.275139	0.829554	0.110469	0.745744
136	0.311983	0.885166	0.148659	0.810285
137	0.313970	0.846042	0.008111	0.585186
138	0.244062	0.810367	0.008111	0.585186
139	0.238004	0.833670	0.008111	0.585186
140	0.249242	0.888640	0.008589	0.580045
141	0.385504	0.969417	0.008589	0.580045
142	0.364560	0.972654	0.024323	0.566015
143	0.577097	0.933472	0.009110	0.406023
144	0.425809	0.779585	0.009110	0.406023
145	0.309348	0.672393	0.134275	0.243677
146	0.070056	0.518587	0.127671	0.238077
147	0.226644	0.553382	0.130900	0.279245
148	0.237779	0.302408	0.109130	0.547807
149	0.294122	0.290919	0.383047	0.522735
150	0.427897	0.368293	0.509160	0.793226
151	0.437618	0.310998	0.512908	0.907782
152	0.407970	0.506327	0.512908	0.907782
153	0.419367	0.489688	0.258138	0.813116
154	0.297447	0.406557	0.258138	0.813116
155	0.572560	0.358828	0.274565	0.803580
156	0.584601	0.358932	0.275139	0.829554
157	0.516582	0.242926	0.311983	0.885166
158	0.583216	0.361740	0.313970	0.846042
159	0.671611	0.531026	0.313970	0.846042
160	0.794062	0.735694	0.244062	0.810367
161	0.783924	0.498365	0.238004	0.833670
162	0.679170	0.699222	0.249242	0.888640
163	0.484102	0.571063	0.385504	0.969417
164	0.508719	0.566315	0.385504	0.969417
165	0.371880	0.468594	0.364560	0.972654
166	0.372302	0.452659	0.364560	0.972654
167	0.345451	0.343272	0.577097	0.933472
168	0.337538	0.346252	0.425809	0.779585
169	0.171684	0.325228	0.309348	0.672393
170	0.160341	0.326084	0.070056	0.518587
171	0.290735	0.395710	0.226644	0.553382
172	0.427576	0.342510	0.237779	0.302408
173	0.636749	0.264930	0.294122	0.290919
174	0.612739	0.287411	0.427897	0.368293
175	0.641697	0.267636	0.437618	0.310998
176	0.778883	0.179002	0.407970	0.506327
177	0.719363	0.364019	0.419367	0.489688
178	0.656317	0.395715	0.297447	0.406557
179	0.544228	0.638725	0.572560	0.358828
180	0.430802	0.673582	0.584601	0.358932
181	0.169748	0.760818	0.516582	0.242926
182	0.153218	0.820604	0.583216	0.361740
183	0.157761	0.868498	0.671611	0.531026
184	0.113188	0.652365	0.794062	0.735694
185	0.146544	0.428329	0.783924	0.498365
186	0.147418	0.490016	0.679170	0.699222
187	0.060939	0.249624	0.484102	0.571063
188	0.014157	0.217730	0.508719	0.566315
189	0.132142	0.057191	0.371880	0.468594
190	0.164549	0.094223	0.372302	0.452659
191	0.139581	0.120547	0.345451	0.343272
192	0.114461	0.246623	0.337538	0.346252
193	0.207829	0.402527	0.171684	0.325228
194	0.015705	0.632519	0.160341	0.326084
195	0.094904	0.902432	0.290735	0.395710
196	0.139440	0.725397	0.427576	0.342510
197	0.218369	0.467312	0.636749	0.264930
198	0.106326	0.439944	0.612739	0.287411
199	0.088053	0.462052	0.641697	0.267636
200	0.061566	0.546033	0.778883	0.179002
201	0.316220	0.476601	0.719363	0.364019
202	0.302164	0.434012	0.656317	0.395715
203	0.072209	0.548966	0.544228	0.638725
204	0.181982	0.604951	0.430802	0.673582
205	0.155638	0.591573	0.169748	0.760818
206	0.167704	0.653605	0.153218	0.820604
207	0.025229	0.606000	0.157761	0.868498
208	0.009640	0.332820	0.113188	0.652365
209	0.091591	0.284084	0.146544	0.428329
210	0.055146	0.306126	0.147418	0.490016
211	0.175911	0.482329	0.060939	0.249624
