0	0
1	0
0	0
0	-1
1	-1
1	0
2	0
2	-1
3	-1
3	0
2	0
1	0
0	0
-1	0
-2	0
-1	0
-2	0
-2	-1
-1	-1
-1	0
-1	1
-1	0
-2	0
-1	0
-1	1
0	1
1	1
2	1
3	1
4	1
4	2
4	3
4	4
5	4
6	4
6	5
6	6
7	6
8	6
8	7
8	8
8	7
9	7
10	7
10	8
9	8
10	8
10	7
10	8
10	9
10	10
10	9
10	10
11	10
12	10
11	10
12	10
12	11
12	10
12	11
12	12
12	13
11	13
10	13
10	14
10	13
11	13
11	12
11	11
11	12
11	13
11	14
12	14
12	15
11	15
10	15
11	15
11	14
10	14
9	14
10	14
10	13
9	13
8	13
8	12
7	12
8	12
8	11
8	10
9	10
10	10
10	11
10	12
10	11
10	10
10	9
9	9
10	9
9	9
8	9
8	10
8	9
8	8
7	8
8	8
7	8
8	8
8	9
8	10
7	10
7	9
6	9
6	10
6	11
7	11
7	12
7	11
7	12
8	12
8	11
7	11
7	12
7	13
8	13
9	13
9	14
9	13
8	13
8	14
7	14
8	14
8	13
7	13
8	13
8	14
7	14
7	13
6	13
6	12
7	12
8	12
8	11
8	10
7	10
8	10
9	10
10	10
11	10
11	11
12	11
12	10
13	10
12	10
13	10
14	10
13	10
12	10
13	10
13	11
13	10
12	10
11	10
10	10
11	10
11	9
12	9
12	8
11	8
11	7
11	6
11	5
11	4
10	4
9	4
8	4
7	4
6	4
6	3
5	3
6	3
6	2
5	2
6	2
5	2
5	1
5	2
5	3
5	4
5	5
4	5
4	6
4	5
4	6
5	6
6	6
6	7
7	7
8	7
8	6
8	5
8	4
7	4
7	3
6	3
6	4
5	4
5	5
6	5
6	6
6	5
7	5
7	6
6	6
6	7
7	7
6	7
5	7
5	8
5	7
5	6
6	6
7	6
7	5
7	6
7	7
7	6
6	6
6	7
7	7
6	7
6	8
6	7
6	8
6	9
5	9
4	9
5	9
5	8
4	8
4	9
4	8
4	7
4	6
4	7
5	7
5	6
5	5
4	5
5	5
5	4
5	5
5	6
6	6
6	7
5	7
5	8
5	9
5	10
5	9
5	10
5	9
5	10
5	11
5	12
4	12
4	11
5	11
5	10
4	10
4	9
5	9
4	9
3	9
4	9
4	8
3	8
4	8
4	7
4	8
5	8
4	8
3	8
3	9
3	8
4	8
5	8
6	8
6	9
5	9
6	9
5	9
4	9
4	10
5	10
5	9
6	9
6	8
6	7
6	6
5	6
4	6
5	6
6	6
7	6
8	6
9	6
9	5
9	6
10	6
11	6
11	7
10	7
10	6
10	5
9	5
9	4
10	4
9	4
9	5
8	5
8	4
8	3
8	4
9	4
9	3
10	3
10	4
10	3
11	3
12	3
11	3
10	3
10	4
10	3
10	2
9	2
9	1
9	0
9	-1
9	-2
10	-2
10	-1
9	-1
9	-2
9	-1
10	-1
10	-2
10	-1
10	-2
11	-2
12	-2
11	-2
12	-2
12	-1
12	-2
13	-2
12	-2
13	-2
14	-2
13	-2
13	-1
12	-1
12	0
11	0
10	0
11	0
12	0
12	1
13	1
14	1
14	2
15	2
15	3
16	3
17	3
16	3
16	4
16	3
16	2
16	3
17	3
18	3
19	3
19	4
18	4
18	3
17	3
18	3
19	3
18	3
17	3
16	3
16	4
16	3
17	3
17	2
18	2
18	3
18	4
19	4
19	5
19	4
19	5
18	5
19	5
19	6
19	7
19	8
19	9
20	9
19	9
19	10
19	11
18	11
18	10
18	9
17	9
17	10
17	9
16	9
17	9
16	9
16	10
15	10
15	11
15	12
14	12
13	12
13	11
13	10
13	9
13	10
13	9
14	9
15	9
15	8
15	9
15	10
15	11
14	11
13	11
13	10
14	10
14	9
13	9
13	8
13	7
14	7
14	8
13	8
13	7
12	7
13	7
14	7
15	7
14	7
13	7
12	7
12	8
11	8
10	8
11	8
11	7
11	8
12	8
13	8
13	9
12	9
12	10
11	10
12	10
13	10
13	11
13	12
14	12
15	12
15	13
15	12
16	12
16	11
16	12
17	12
17	13
16	13
17	13
17	14
17	15
16	15
16	14
15	14
15	15
14	15
13	15
14	15
14	14
14	13
14	14
15	14
15	15
15	14
14	14
13	14
13	13
14	13
15	13
15	12
16	12
16	13
15	13
15	14
16	14
17	14
17	15
17	16
17	15
17	16
17	15
18	15
19	15
19	14
19	13
18	13
18	14
