1	-0.064029	-0.031200
2	-0.107229	-0.036000
3	-0.153629	-0.032000
4	-0.182429	-0.044000
5	-0.233629	-0.048000
6	-0.278429	-0.050400
7	-0.299229	-0.054400
8	-0.339229	-0.062400
9	-0.382429	-0.058400
10	-0.401629	-0.058400
11	-0.425629	-0.057600
12	-0.443229	-0.066400
13	-0.462429	-0.066400
14	-0.489629	-0.067200
15	-0.513629	-0.066400
16	-0.536029	-0.060000
17	-0.561629	-0.057600
18	-0.571229	-0.054400
19	-0.588829	-0.047200
20	-0.608029	-0.044000
21	-0.633629	-0.044000
22	-0.656029	-0.044000
23	-0.673629	-0.044800
24	-0.681629	-0.048000
25	-0.692829	-0.049600
26	-0.700829	-0.052000
27	-0.715229	-0.048000
28	-0.736029	-0.048800
29	-0.747229	-0.048000
30	-0.777629	-0.049600
31	-0.788829	-0.050400
32	-0.803229	-0.060800
33	-0.814429	-0.063200
34	-0.828829	-0.069600
35	-0.843229	-0.071200
36	-0.851229	-0.065600
37	-0.859229	-0.071200
38	-0.864029	-0.072800
39	-0.868829	-0.069600
40	-0.868829	-0.062400
41	-0.880029	-0.058400
42	-0.896029	-0.064000
43	-0.902429	-0.063200
44	-0.913629	-0.068800
45	-0.929629	-0.070400
46	-0.942429	-0.067200
47	-0.950429	-0.066400
48	-0.961629	-0.064000
49	-0.972829	-0.064800
50	-0.980829	-0.067200
51	-0.988829	-0.070400
52	-0.995229	-0.068800
53	-1.003229	-0.067200
54	-1.020829	-0.061600
55	-1.025629	-0.063200
56	-1.032029	-0.063200
57	-1.032029	-0.058400
58	-1.038429	-0.059200
59	-1.041629	-0.062400
60	-1.046429	-0.062400
61	-1.054429	-0.066400
62	-1.057629	-0.067200
63	-1.072029	-0.066400
64	-1.078429	-0.062400
65	-1.084829	-0.064000
66	-1.099229	-0.054400
67	-1.104029	-0.054400
68	-1.107229	-0.057600
69	-1.113629	-0.062400
70	-1.116829	-0.064800
71	-1.120029	-0.064000
72	-1.128029	-0.059200
73	-1.132829	-0.054400
74	-1.137629	-0.052000
75	-1.137629	-0.052800
76	-1.145629	-0.048800
77	-1.150429	-0.052800
78	-1.160029	-0.050400
79	-1.163229	-0.052000
80	-1.168029	-0.052800
81	-1.172829	-0.058400
82	-1.180829	-0.060000
83	-1.188829	-0.060800
84	-1.192029	-0.060000
85	-1.201629	-0.061600
86	-1.212829	-0.059200
87	-1.216029	-0.058400
88	-1.220829	-0.056800
89	-1.222429	-0.053600
90	-1.227229	-0.054400
91	-1.235229	-0.053600
92	-1.236829	-0.055200
93	-1.248029	-0.063200
94	-1.257629	-0.067200
95	-1.260829	-0.068000
96	-1.265629	-0.064000
97	-1.264029	-0.070400
98	-1.264029	-0.069600
99	-1.262429	-0.066400
100	-1.265629	-0.064000
101	-1.270429	-0.063200
102	-1.272029	-0.056800
103	-1.273629	-0.056000
104	-1.276829	-0.055200
105	-1.288029	-0.052000
106	-1.289629	-0.052800
107	-1.292829	-0.052000
108	-1.299229	-0.052000
109	-1.302429	-0.053600
110	-1.304029	-0.055200
111	-1.305629	-0.059200
112	-1.308829	-0.056800
113	-1.315229	-0.054400
114	-1.318429	-0.053600
115	-1.323229	-0.053600
116	-1.323229	-0.052000
117	-1.326429	-0.056800
118	-1.326429	-0.058400
119	-1.326429	-0.062400
120	-1.328029	-0.064000
121	-1.328029	-0.061600
122	-1.336029	-0.064000
123	-1.342429	-0.068000
124	-1.344029	-0.066400
125	-1.348829	-0.068000
126	-1.350429	-0.071200
127	-1.350429	-0.075200
128	-1.352029	-0.073600
129	-1.358429	-0.073600
130	-1.361629	-0.072800
131	-1.364829	-0.076000
132	-1.364829	-0.079200
133	-1.368029	-0.075200
134	-1.368029	-0.074400
135	-1.372829	-0.076000
136	-1.376029	-0.078400
137	-1.377629	-0.080800
138	-1.376029	-0.080800
139	-1.376029	-0.076800
140	-1.379229	-0.076000
141	-1.388829	-0.073600
142	-1.392029	-0.072000
143	-1.392029	-0.073600
144	-1.392029	-0.076800
145	-1.395229	-0.078400
146	-1.396829	-0.070400
147	-1.396829	-0.068000
148	-1.400029	-0.066400
149	-1.401629	-0.069600
150	-1.404829	-0.069600
151	-1.404829	-0.071200
152	-1.403229	-0.071200
153	-1.401629	-0.068000
154	-1.401629	-0.072000
155	-1.404829	-0.073600
156	-1.406429	-0.072000
157	-1.409629	-0.072000
158	-1.411229	-0.068800
159	-1.411229	-0.068800
160	-1.412829	-0.065600
161	-1.416029	-0.061600
162	-1.417629	-0.061600
163	-1.420829	-0.056000
164	-1.422429	-0.056800
165	-1.420829	-0.054400
166	-1.419229	-0.052800
167	-1.424029	-0.053600
168	-1.427229	-0.047200
169	-1.424029	-0.045600
170	-1.422429	-0.043200
171	-1.425629	-0.045600
172	-1.419229	-0.039200
173	-1.420829	-0.043200
174	-1.422429	-0.042400
175	-1.425629	-0.041600
