1	0.427200
2	0.224800
3	0.126400
4	0.068800
5	0.038400
6	0.008000
7	-0.010400
8	-0.020000
9	-0.006400
10	-0.016800
11	-0.012800
12	-0.008000
13	-0.008800
14	-0.004800
15	0.016800
16	0.014400
17	0.032000
18	0.020000
19	0.000000
20	0.015200
21	0.015200
22	0.038400
23	0.040800
24	0.019200
25	0.001600
-1	-1
1	0.420000
2	0.194400
3	0.095200
4	0.024000
5	-0.008000
6	0.000800
7	-0.017600
8	-0.014400
9	0.016800
10	0.016800
11	0.008000
12	0.012000
13	-0.006400
14	-0.010400
15	-0.006400
16	-0.036000
17	-0.032800
18	-0.041600
19	-0.016800
20	-0.030400
21	-0.040000
22	-0.047200
23	-0.027200
24	-0.009600
25	-0.011200
-1	-1
1	0.368800
2	0.156800
3	0.058400
4	0.019200
5	0.016800
6	0.015200
7	0.005600
8	-0.016800
9	-0.009600
10	0.010400
11	0.017600
12	-0.003200
13	0.017600
14	-0.005600
15	-0.038400
16	-0.032800
17	-0.039200
18	-0.041600
19	-0.032800
20	-0.016800
21	0.000000
22	-0.004800
23	-0.000800
24	0.004800
25	-0.009600
-1	-1
1	0.362400
2	0.124800
3	0.048000
4	0.016000
5	0.007200
6	0.007200
7	0.006400
8	-0.012000
9	-0.015200
10	-0.016000
11	-0.016800
12	0.004800
13	0.005600
14	0.013600
15	0.035200
16	0.048000
17	0.024000
18	0.035200
19	0.017600
20	0.000000
21	-0.014400
22	-0.000800
23	-0.007200
24	-0.019200
25	-0.027200
-1	-1
1	0.405600
2	0.198400
3	0.106400
4	0.056000
5	0.024000
6	0.012800
7	0.002400
8	-0.011200
9	-0.007200
10	-0.017600
11	0.000800
12	-0.008000
13	0.014400
14	0.000000
15	0.003200
16	0.052800
17	0.044000
18	0.032000
19	0.020800
20	0.028800
21	0.050400
22	0.082400
23	0.045600
24	0.035200
25	0.024000
-1	-1
1	0.410400
2	0.183200
3	0.081600
4	0.036800
5	0.036800
6	0.041600
7	0.032800
8	0.028000
9	0.016800
10	0.005600
11	0.015200
12	0.010400
13	0.021600
14	0.032800
15	0.038400
16	0.004800
17	-0.006400
18	-0.013600
19	0.007200
20	-0.000800
21	-0.010400
22	0.011200
23	-0.007200
24	0.000800
25	0.024000
-1	-1
1	0.420000
2	0.216800
3	0.113600
4	0.064800
5	0.027200
6	0.010400
7	0.014400
8	0.013600
9	0.016800
10	0.020800
11	0.004000
12	-0.004800
13	0.000800
14	-0.007200
15	-0.034400
16	-0.039200
17	-0.020000
18	-0.025600
19	-0.001600
20	0.009600
21	0.023200
22	0.002400
23	-0.017600
24	-0.026400
25	-0.035200
-1	-1
1	0.409600
2	0.209600
3	0.113600
4	0.056000
5	0.028000
6	0.028000
7	0.016000
8	0.024800
9	0.028000
10	0.015200
11	0.012800
12	0.024800
13	-0.004000
14	-0.004800
15	0.004800
16	-0.007200
17	-0.016800
18	-0.024000
19	-0.011200
20	-0.003200
21	-0.002400
22	-0.021600
23	-0.044000
24	-0.049600
25	-0.035200
-1	-1
1	0.406400
2	0.201600
3	0.096800
4	0.052000
5	0.041600
6	0.006400
7	0.018400
8	0.036800
9	0.046400
10	0.024000
11	0.021600
12	0.000000
13	-0.019200
14	-0.021600
15	-0.036000
16	-0.011200
17	-0.001600
18	-0.021600
19	-0.034400
20	-0.021600
21	-0.016000
22	-0.019200
23	0.009600
24	-0.004800
25	0.008000
-1	-1
1	0.406400
2	0.180800
3	0.097600
4	0.076800
5	0.047200
6	0.016800
7	-0.004800
8	-0.006400
9	-0.014400
10	-0.012000
11	-0.014400
12	-0.025600
13	-0.012800
14	-0.008800
15	-0.015200
16	-0.004000
17	0.003200
18	-0.005600
19	0.001600
20	0.012800
21	0.029600
22	0.036800
23	0.016800
24	0.028000
25	0.017600
-1	-1
