1	15.651550	0.000000	0.740411	0.731094
2	0.579964	0.709814	0.579964	0.709814
3	0.837814	0.639243	0.837814	0.639243
4	0.867398	0.865980	0.867398	0.865980
5	0.611217	0.754391	0.611217	0.754391
6	0.690142	0.891294	0.690142	0.891294
7	0.721781	0.799598	0.721781	0.799598
8	0.691895	0.790614	0.691895	0.790614
9	0.623364	0.984396	0.623364	0.984396
10	0.626136	0.976461	0.623364	0.984396
11	0.715276	0.902459	0.626136	0.976461
12	0.734313	0.921998	0.715276	0.902459
13	0.735203	0.921489	0.715276	0.902459
14	0.739524	0.914301	0.734313	0.921998
15	0.782473	0.657818	0.735203	0.921489
16	0.782896	0.649369	0.739524	0.914301
17	0.838177	0.436256	0.782473	0.657818
18	0.687920	0.181005	0.782896	0.649369
19	0.581604	0.171591	0.838177	0.436256
20	0.669126	0.134442	0.687920	0.181005
21	0.736797	0.135326	0.581604	0.171591
22	0.725553	0.064144	0.581604	0.171591
23	0.723028	0.086083	0.669126	0.134442
24	0.569494	0.125715	0.736797	0.135326
25	0.586503	0.169945	0.725553	0.064144
26	0.588204	0.414335	0.723028	0.086083
27	0.627857	0.327353	0.569494	0.125715
28	0.599437	0.368278	0.586503	0.169945
29	0.791519	0.408596	0.588204	0.414335
30	0.776317	0.374970	0.627857	0.327353
31	0.923964	0.189241	0.599437	0.368278
32	0.948958	0.049615	0.791519	0.408596
33	0.895523	0.119124	0.776317	0.374970
34	0.777668	0.022640	0.923964	0.189241
35	0.819482	0.011011	0.948958	0.049615
36	0.757775	0.012122	0.948958	0.049615
37	0.596207	0.180311	0.895523	0.119124
38	0.366086	0.285738	0.777668	0.022640
39	0.484866	0.260554	0.777668	0.022640
40	0.496331	0.292791	0.777668	0.022640
41	0.285138	0.164522	0.777668	0.022640
42	0.119618	0.405252	0.777668	0.022640
43	0.107063	0.529256	0.819482	0.011011
44	0.293112	0.431748	0.819482	0.011011
45	0.555227	0.416250	0.757775	0.012122
46	0.358995	0.432929	0.596207	0.180311
47	0.476407	0.536209	0.366086	0.285738
48	0.454483	0.582714	0.484866	0.260554
49	0.442177	0.610645	0.496331	0.292791
50	0.426494	0.692234	0.285138	0.164522
51	0.344370	0.701215	0.119618	0.405252
52	0.564872	0.777141	0.107063	0.529256
53	0.379221	0.600381	0.293112	0.431748
54	0.370823	0.745460	0.555227	0.416250
55	0.227152	0.643190	0.358995	0.432929
56	0.111268	0.715221	0.476407	0.536209
57	0.061167	0.739325	0.454483	0.582714
58	0.118086	0.861120	0.442177	0.610645
59	0.134706	0.857881	0.426494	0.692234
60	0.147009	0.945596	0.344370	0.701215
61	0.077731	0.997966	0.564872	0.777141
62	0.163366	0.813734	0.379221	0.600381
63	0.149235	0.817882	0.370823	0.745460
64	0.364266	0.668882	0.227152	0.643190
65	0.350193	0.686691	0.111268	0.715221
66	0.324943	0.644897	0.061167	0.739325
67	0.113162	0.451992	0.061167	0.739325
68	0.127479	0.469347	0.061167	0.739325
69	0.134337	0.457297	0.061167	0.739325
70	0.121643	0.235358	0.118086	0.861120
71	0.113479	0.321937	0.134706	0.857881
72	0.106460	0.228949	0.147009	0.945596
73	0.016669	0.327897	0.077731	0.997966
74	0.004179	0.116051	0.077731	0.997966
75	0.182676	0.112532	0.163366	0.813734
76	0.209194	0.144171	0.149235	0.817882
77	0.248241	0.073418	0.364266	0.668882
78	0.161211	0.201414	0.350193	0.686691
79	0.136950	0.150933	0.324943	0.644897
80	0.138564	0.152924	0.113162	0.451992
81	0.215483	0.197463	0.127479	0.469347
