1	0.782044	0.000000
2	1.000000	1.000000
3	0.928571	0.928571
4	0.920635	0.920635
5	0.916667	0.916667
6	0.914286	0.914286
7	0.912698	0.912698
8	0.897959	0.897959
9	0.898810	0.898810
10	0.899471	0.899471
11	0.895238	0.895238
12	0.883117	0.883117
13	0.869048	0.873016
14	0.860806	0.853480
15	0.857143	0.853741
16	0.860317	0.850794
17	0.860119	0.848214
18	0.859944	0.848739
19	0.859788	0.849206
20	0.857143	0.849624
21	0.854762	0.850000
22	0.852608	0.850340
23	0.854978	0.852814
24	0.855072	0.850932
25	0.853175	0.849206
26	0.853333	0.847619
27	0.855311	0.842491
28	0.853616	0.839506
29	0.853741	0.843537
30	0.847291	0.847291
31	0.846032	0.850794
32	0.846390	0.850998
33	0.842262	0.849702
34	0.839827	0.847042
35	0.837535	0.844538
36	0.835374	0.843537
37	0.834656	0.839947
38	0.833977	0.835264
39	0.835840	0.832080
40	0.837607	0.830281
41	0.839286	0.828571
42	0.839721	0.828107
43	0.840136	0.827664
44	0.840532	0.829457
45	0.840909	0.831169
46	0.840212	0.831746
47	0.840580	0.832298
48	0.839919	0.831814
49	0.841270	0.831349
50	0.841594	0.829932
51	0.843810	0.827619
52	0.842204	0.826331
53	0.839744	0.826923
54	0.837376	0.825696
55	0.835097	0.825397
56	0.832900	0.824242
57	0.830782	0.823980
58	0.827068	0.823726
59	0.825123	0.822660
60	0.823245	0.822437
61	0.820635	0.821429
62	0.818891	0.822014
63	0.818740	0.820276
64	0.820106	0.818594
65	0.818452	0.816964
66	0.817582	0.816117
67	0.817460	0.813853
68	0.818053	0.812367
69	0.820028	0.810924
70	0.820566	0.809524
71	0.820408	0.807483
72	0.820255	0.806170
73	0.820106	0.805556
74	0.820613	0.804305
75	0.821750	0.803732
76	0.822857	0.804444
77	0.823935	0.805764
78	0.824366	0.806432
79	0.825397	0.807082
80	0.824593	0.805907
81	0.823810	0.805952
82	0.822457	0.806584
83	0.821719	0.806620
84	0.820425	0.807229
85	0.819161	0.807256
86	0.818487	0.806723
87	0.817276	0.807309
88	0.814997	0.807882
89	0.812771	0.808442
90	0.811129	0.808454
91	0.809524	0.808466
92	0.808477	0.808477
93	0.807971	0.809006
94	0.807476	0.809012
95	0.806991	0.808004
96	0.806516	0.807519
97	0.806052	0.806548
98	0.805596	0.805596
99	0.804665	0.804179
100	0.804233	0.802790
101	0.804762	0.801429
102	0.803395	0.799623
103	0.802988	0.797852
104	0.801664	0.796579
105	0.801740	0.794872
106	0.801361	0.794104
107	0.802336	0.792453
108	0.801958	0.791277
109	0.802469	0.790123
110	0.802534	0.788991
111	0.802165	0.787879
112	0.802660	0.787645
113	0.802721	0.788265
114	0.802781	0.788453
115	0.802423	0.787803
116	0.802484	0.787578
117	0.802545	0.787356
118	0.801384	0.786732
119	0.801049	0.786118
120	0.800320	0.785914
121	0.800397	0.785714
122	0.800866	0.785911
123	0.800937	0.786495
