1	0.390400
2	0.165600
3	0.092000
4	0.042400
5	0.018400
6	0.016000
7	0.008000
8	-0.024800
9	-0.014400
10	0.004800
11	0.010400
12	0.007200
13	-0.012000
14	-0.028000
15	-0.048800
16	-0.037600
17	-0.010400
18	-0.001600
19	-0.006400
20	-0.013600
21	-0.030400
22	-0.030400
23	-0.040800
24	-0.056000
25	-0.064000
-1	-1
1	0.406400
2	0.195200
3	0.083200
4	0.025600
5	0.014400
6	0.015200
7	0.002400
8	0.000800
9	0.018400
10	0.008000
11	-0.010400
12	-0.025600
13	-0.013600
14	-0.022400
15	-0.020000
16	-0.008000
17	-0.003200
18	0.030400
19	0.011200
20	0.008000
21	-0.006400
22	-0.020800
23	-0.002400
24	-0.004000
25	0.004800
-1	-1
1	0.407200
2	0.186400
3	0.112000
4	0.090400
5	0.044000
6	0.026400
7	0.020800
8	-0.006400
9	0.007200
10	0.004800
11	-0.017600
12	-0.005600
13	-0.009600
14	0.016800
15	0.028800
16	0.033600
17	0.005600
18	0.032000
19	0.031200
20	0.039200
21	0.038400
22	0.021600
23	0.041600
24	0.044000
25	0.051200
-1	-1
1	0.427200
2	0.221600
3	0.096800
4	0.036800
5	0.023200
6	0.026400
7	0.019200
8	0.004800
9	0.015200
10	0.016800
11	0.016800
12	-0.017600
13	-0.045600
14	-0.036800
15	-0.014400
16	0.006400
17	0.017600
18	0.010400
19	0.028800
20	0.018400
21	0.012000
22	0.009600
23	0.013600
24	0.008800
25	0.011200
-1	-1
1	0.397600
2	0.184000
3	0.109600
4	0.080000
5	0.052000
6	0.003200
7	-0.005600
8	0.024800
9	0.044800
10	0.043200
11	0.036800
12	0.010400
13	-0.008800
14	0.007200
15	-0.004000
16	-0.018400
17	-0.023200
18	-0.030400
19	-0.013600
20	-0.003200
21	-0.030400
22	-0.025600
23	0.004000
24	0.008800
25	-0.020800
-1	-1
1	0.422400
2	0.195200
3	0.098400
4	0.060000
5	0.043200
6	0.028800
7	-0.004000
8	-0.024000
9	-0.020800
10	-0.011200
11	-0.011200
12	-0.008000
13	-0.004000
14	-0.016000
15	-0.024800
16	-0.015200
17	-0.032000
18	-0.029600
19	-0.036800
20	-0.030400
21	-0.030400
22	-0.027200
23	-0.029600
24	-0.016800
25	0.004800
-1	-1
1	0.385600
2	0.168800
3	0.107200
4	0.041600
5	0.012000
6	-0.007200
7	-0.016800
8	-0.031200
9	-0.031200
10	-0.052000
11	-0.024000
12	-0.018400
13	0.006400
14	-0.001600
15	-0.004800
16	0.000000
17	0.016800
18	0.004800
19	0.005600
20	0.015200
21	0.023200
22	0.020800
23	0.005600
24	0.012800
25	0.003200
-1	-1
1	0.415200
2	0.211200
3	0.109600
4	0.040800
5	0.009600
6	-0.022400
7	-0.032800
8	-0.037600
9	-0.021600
10	-0.030400
11	-0.035200
12	-0.033600
13	-0.003200
14	0.000000
15	-0.008800
16	-0.013600
17	-0.016000
18	-0.012800
19	-0.003200
20	0.010400
21	0.016000
22	-0.006400
23	-0.000800
24	0.023200
25	0.041600
-1	-1
1	0.402400
2	0.149600
3	0.065600
4	0.027200
5	-0.000800
6	0.009600
7	0.043200
8	0.020800
9	0.023200
10	0.003200
11	-0.018400
12	-0.020000
13	0.004000
14	0.021600
15	0.030400
16	0.024000
17	0.006400
18	0.008800
19	0.009600
20	0.002400
21	0.010400
22	-0.003200
23	-0.031200
24	-0.051200
25	-0.065600
-1	-1
1	0.447200
2	0.231200
3	0.137600
4	0.092800
5	0.068800
6	0.039200
7	0.012000
8	0.007200
9	0.014400
10	0.009600
11	0.005600
12	0.010400
13	0.007200
14	0.003200
15	0.017600
16	0.017600
17	0.019200
18	0.017600
19	0.010400
20	0.011200
21	0.011200
22	-0.008800
23	-0.020000
24	-0.003200
25	-0.006400
-1	-1
