1	-1.746800	0.907600	0.013222
2	-1.749600	0.907400	0.012803
3	-1.739200	0.903200	0.004404
4	-1.735600	0.901400	0.010633
5	-1.738400	0.907600	0.010022
6	-1.745600	0.915600	0.002382
7	-1.765600	0.919200	-0.002076
8	-1.738400	0.907000	-0.000435
9	-1.739200	0.907600	-0.001578
10	-1.738400	0.912400	0.000078
11	-1.722800	0.906400	-0.001692
12	-1.752000	0.919800	-0.000419
13	-1.746400	0.915600	0.002382
14	-1.759600	0.917200	0.006134
15	-1.765200	0.922600	-0.000153
16	-1.742800	0.914800	-0.002094
17	-1.749600	0.914800	-0.001694
18	-1.765600	0.924400	0.002018
19	-1.751600	0.916200	0.000439
20	-1.734000	0.906600	-0.000873
21	-1.732400	0.904600	0.000137
22	-1.739600	0.904600	0.003737
23	-1.718400	0.898800	0.004786
24	-1.736400	0.900400	0.003338
25	-1.730800	0.899800	-0.000319
26	-1.731600	0.899400	-0.002757
27	-1.712800	0.892200	-0.003441
28	-1.704000	0.896200	0.002139
29	-1.735200	0.909600	0.000612
30	-1.724400	0.903000	0.000785
31	-1.772800	0.924200	0.003599
32	-1.786000	0.929400	0.000093
33	-1.753600	0.913200	-0.001446
34	-1.718000	0.897200	-0.002166
35	-1.736800	0.908000	-0.000740
36	-1.743200	0.912800	0.000116
37	-1.771200	0.930000	-0.001850
38	-1.766400	0.926800	-0.002154
39	-1.761200	0.918800	-0.000914
40	-1.736000	0.911800	-0.000379
41	-1.738800	0.913600	0.001792
42	-1.725200	0.900800	0.000576
43	-1.736800	0.910400	-0.000912
44	-1.734400	0.908000	-0.002340
45	-1.738400	0.908600	0.000517
46	-1.790000	0.929800	-0.001869
47	-1.773200	0.920000	0.000800
48	-1.764800	0.922200	-0.002191
49	-1.768800	0.927200	-0.002916
50	-1.743600	0.917000	0.001715
51	-1.742800	0.912800	-0.002284
52	-1.752400	0.914000	-0.001370
53	-1.742800	0.914600	-0.000913
54	-1.730000	0.908000	0.001260
55	-1.752400	0.916000	0.001620
56	-1.768000	0.920800	0.000476
57	-1.751600	0.913200	-0.000246
58	-1.758400	0.918400	-0.001352
59	-1.759600	0.918600	0.002667
60	-1.747600	0.916000	0.002820
61	-1.769200	0.920000	0.000800
62	-1.753600	0.915800	0.001201
63	-1.763600	0.919000	0.000705
64	-1.756000	0.916800	-0.001104
65	-1.777600	0.920400	-0.000762
66	-1.756800	0.917200	-0.000666
67	-1.769600	0.922200	-0.002191
68	-1.749600	0.913800	0.002211
69	-1.764800	0.919000	-0.001295
70	-1.748400	0.912200	-0.001941
71	-1.767200	0.920800	-0.000724
72	-1.748400	0.907400	-0.002397
73	-1.720400	0.901800	0.001471
74	-1.704800	0.892600	-0.000203
75	-1.714400	0.899600	-0.000738
76	-1.746800	0.913000	-0.001065
77	-1.775600	0.925000	-0.001525
78	-1.788000	0.932200	-0.000441
79	-1.776000	0.927400	0.000303
80	-1.758400	0.917200	0.002934
81	-1.765600	0.921800	0.002971
82	-1.749200	0.915600	0.001582
83	-1.772000	0.922000	-0.001010
84	-1.762400	0.918200	0.003029
85	-1.742000	0.908800	-0.000264
86	-1.746400	0.913800	-0.002589
87	-1.748800	0.911200	0.001964
88	-1.760800	0.916200	-0.001961
89	-1.740000	0.908200	0.006079
90	-1.742800	0.906600	-0.001273
91	-1.753200	0.914000	0.002230
92	-1.752400	0.912800	-0.001484
93	-1.749600	0.915800	-0.001199
94	-1.765600	0.921200	-0.001486
95	-1.748400	0.912000	-0.003160
96	-1.747200	0.916400	0.002858
97	-1.757600	0.919600	0.003962
98	-1.754000	0.915400	-0.002837
99	-1.785200	0.931800	-0.002079
100	-1.764800	0.923400	-0.002077
101	-1.734000	0.908800	-0.000264
102	-1.752800	0.916600	0.001677
103	-1.731600	0.914000	0.000630
104	-1.745200	0.916800	0.000496
105	-1.756000	0.917200	0.000934
106	-1.766800	0.923000	0.003085
107	-1.742000	0.914000	0.002230
108	-1.784000	0.929000	0.001655
109	-1.754000	0.919600	-0.001638
110	-1.759200	0.916200	0.000039
111	-1.751600	0.912000	-0.000760
112	-1.763200	0.921400	-0.000667
113	-1.757200	0.917000	-0.005085
114	-1.746800	0.909800	-0.003369
115	-1.736800	0.903800	-0.001539
116	-1.749600	0.912000	0.000040
117	-1.767600	0.920000	0.000000
118	-1.740800	0.910800	-0.000074
119	-1.756000	0.917200	0.002134
120	-1.720400	0.907000	0.001165
121	-1.763600	0.922800	0.001866
122	-1.755200	0.922000	-0.001410
123	-1.750800	0.916800	0.000896
124	-1.738000	0.913600	0.002192
125	-1.752800	0.918800	-0.000914
126	-1.751600	0.914800	-0.002894
127	-1.732400	0.911800	0.000021
128	-1.760800	0.921800	-0.000629
129	-1.750800	0.915600	-0.002418
130	-1.768000	0.923400	-0.000877
131	-1.766800	0.918800	0.002286
132	-1.756400	0.913000	0.002535
133	-1.739600	0.909400	-0.000607
134	-1.746800	0.909000	0.002155
135	-1.752000	0.912400	-0.001122
136	-1.730400	0.903200	-0.003196
137	-1.715600	0.891400	-0.002717
138	-1.707600	0.890000	-0.002450
139	-1.720000	0.895600	0.000482
140	-1.727600	0.899000	-0.000395
141	-1.739200	0.909400	-0.000207
142	-1.760000	0.921000	-0.001105
143	-1.778800	0.928800	-0.000364
144	-1.749600	0.918600	0.003867
145	-1.734800	0.913600	-0.002208
146	-1.759200	0.918400	0.001448
147	-1.755200	0.922400	-0.001772
148	-1.749200	0.915200	-0.000456
149	-1.751200	0.910400	-0.000512
150	-1.721600	0.896200	0.002939
151	-1.714800	0.897400	-0.002547
152	-1.719200	0.894600	-0.002013
153	-1.732000	0.906200	-0.002511
154	-1.734000	0.906400	0.000708
155	-1.750800	0.917800	-0.001409
156	-1.752400	0.917800	-0.002209
157	-1.761200	0.920200	-0.002381
158	-1.763600	0.918800	0.001086
159	-1.749200	0.915600	-0.002818
160	-1.742800	0.916200	-0.002361
161	-1.724800	0.897800	0.000291
162	-1.751200	0.916200	0.000039
163	-1.755600	0.913600	0.005392
164	-1.766800	0.921200	0.004914
165	-1.743600	0.909600	0.001812
166	-1.761600	0.919600	-0.000438
167	-1.741200	0.904200	0.000099
168	-1.753600	0.913600	0.000592
169	-1.763200	0.922200	-0.000591
170	-1.776000	0.926000	-0.000630
171	-1.763600	0.919200	-0.002876
172	-1.773200	0.923200	-0.000496
173	-1.754400	0.912800	-0.003484
174	-1.764000	0.915400	0.000763
175	-1.755600	0.916400	-0.002342
176	-1.744800	0.911000	-0.000855
177	-1.727200	0.908000	0.000460
178	-1.759200	0.921000	-0.001105
179	-1.758000	0.915600	-0.000418
180	-1.769200	0.917600	0.000172
181	-1.806400	0.934000	-0.000670
182	-1.770000	0.920400	0.000838
