1	16.981400	0.000000	0.455178	0.356140
2	0.433999	0.616482	0.216933	0.599362
3	0.378450	0.784861	0.069038	0.860374
4	0.233250	0.994867	0.069038	0.860374
5	0.267198	0.973649	0.069038	0.860374
6	0.209404	0.888928	0.246969	0.618836
7	0.288685	0.721153	0.076355	0.865597
8	0.099859	0.755420	0.339024	0.720665
9	0.348895	0.722544	0.149306	0.953060
10	0.348448	0.585544	0.149306	0.953060
11	0.279349	0.631116	0.403705	0.794059
12	0.315416	0.627641	0.145983	0.640502
13	0.102517	0.473596	0.001547	0.903443
14	0.121105	0.502844	0.001547	0.903443
15	0.026577	0.464184	0.001547	0.903443
16	0.160679	0.402561	0.001547	0.903443
17	0.017950	0.618386	0.129719	0.632202
18	0.034721	0.536775	0.129719	0.632202
19	0.251637	0.585559	0.129719	0.632202
20	0.071930	0.803736	0.286179	0.376233
21	0.032376	0.967325	0.583599	0.336970
22	0.101287	0.853944	0.294649	0.417642
23	0.146349	0.835161	0.293670	0.117643
24	0.171850	0.982653	0.245046	0.413677
25	0.132050	0.817662	0.245046	0.413677
26	0.127265	0.860504	0.462729	0.620108
27	0.146533	0.828860	0.761346	0.591333
28	0.256367	0.703654	0.974736	0.380467
29	0.246980	0.637033	0.731687	0.204607
30	0.269338	0.645138	0.956076	0.403729
31	0.189098	0.547794	0.956076	0.403729
32	0.256082	0.469638	0.794649	0.656595
33	0.395165	0.503559	0.516974	0.543032
34	0.356585	0.625339	0.217358	0.558210
35	0.201445	0.528855	0.489955	0.432945
36	0.163591	0.588677	0.684795	0.204828
37	0.160985	0.561287	0.519313	0.455059
38	0.180996	0.582143	0.467320	0.750519
39	0.185475	0.653595	0.527710	0.456660
40	0.108529	0.744105	0.438518	0.170225
41	0.130575	0.737120	0.184049	0.329113
42	0.195181	0.715833	0.079513	0.047915
43	0.066943	0.756605	0.009521	0.339636
44	0.191188	0.844007	0.009521	0.339636
45	0.220694	0.803110	0.302210	0.405461
46	0.044543	0.575132	0.582642	0.298887
47	0.168877	0.839795	0.391910	0.530450
48	0.398239	0.941487	0.576475	0.293942
49	0.575608	0.954158	0.315324	0.146292
50	0.652990	0.816239	0.315324	0.146292
51	0.719782	0.781217	0.315324	0.146292
52	0.692303	0.832356	0.037096	0.034091
53	0.462254	0.958349	0.037096	0.034091
54	0.713198	0.885235	0.037096	0.034091
55	0.728823	0.887086	0.037096	0.034091
56	0.796731	0.892555	0.037096	0.034091
57	0.703653	0.817315	0.037096	0.034091
58	0.575105	0.948051	0.037096	0.034091
59	0.536925	0.821669	0.037096	0.034091
60	0.785451	0.873643	0.193471	0.290112
61	0.868656	0.905203	0.470378	0.174689
62	0.910764	0.982880	0.470378	0.174689
63	0.781934	0.919933	0.170437	0.168733
64	0.590631	0.815295	0.170437	0.168733
65	0.695065	0.784189	0.221547	0.464347
66	0.870192	0.814523	0.221547	0.464347
67	0.890731	0.813412	0.028241	0.693765
68	0.809259	0.641049	0.028241	0.693765
69	0.712059	0.691508	0.028241	0.693765
70	0.725016	0.655613	0.214051	0.929296
71	0.762620	0.649305	0.214051	0.929296
72	0.899651	0.438554	0.214051	0.929296
73	0.868807	0.339116	0.370074	0.673060
74	0.718685	0.148873	0.087924	0.571122
75	0.901127	0.285533	0.285760	0.345599
76	0.919866	0.529198	0.494203	0.129841
77	0.847249	0.718119	0.194244	0.134786
78	0.899699	0.886226	0.242542	0.430873
79	0.843264	0.943391	0.200684	0.133807
80	0.836545	0.954539	0.464233	0.277132
81	0.789180	0.855689	0.746271	0.379380
82	0.788589	0.850911	0.482920	0.523069
83	0.807734	0.875041	0.292103	0.291577
84	0.783191	0.900050	0.126436	0.541686
85	0.762283	0.904883	0.321661	0.313898
86	0.778759	0.889281	0.024734	0.356728
87	0.795259	0.861566	0.316191	0.427812
88	0.783057	0.843290	0.048193	0.562635
89	0.746091	0.784837	0.048193	0.562635
90	0.937486	0.612648	0.048193	0.562635
91	0.750793	0.387834	0.048193	0.562635
92	0.764614	0.657328	0.074598	0.861471
93	0.768456	0.655886	0.074598	0.861471
94	0.642725	0.775372	0.074598	0.861471
95	0.487936	0.671288	0.046189	0.562819
96	0.482684	0.638866	0.046189	0.562819
97	0.347133	0.464012	0.046189	0.562819
98	0.521550	0.237019	0.292882	0.733531
99	0.527043	0.237915	0.500586	0.950000
100	0.606247	0.291154	0.500586	0.950000
101	0.363831	0.413461	0.500586	0.950000
102	0.575026	0.231307	0.500586	0.950000
103	0.679338	0.233213	0.500586	0.950000
104	0.535747	0.156261	0.500586	0.950000
105	0.373910	0.271971	0.786576	0.859391
106	0.283784	0.166795	0.786576	0.859391
107	0.275890	0.176193	0.786576	0.859391
108	0.524254	0.264888	0.502119	0.954702
109	0.436303	0.289095	0.502119	0.954702
110	0.552525	0.230644	0.369398	0.685657
111	0.537647	0.226511	0.073968	0.633488
112	0.584903	0.037238	0.073968	0.633488
113	0.540188	0.002781	0.319338	0.806097
114	0.592015	0.188655	0.319338	0.806097
115	0.775532	0.143163	0.494865	0.562806
116	0.687472	0.123297	0.785599	0.488823
117	0.701612	0.238520	0.602174	0.251431
118	0.689477	0.112490	0.830349	0.056659
119	0.757840	0.097246	0.603877	0.253409
