16	-0.007200
-160	0.012000
92	0.010200
44	-0.003000
56	-0.015000
72	0.009600
128	-0.005600
4	-0.013800
312	-0.001400
-8	0.017200
232	-0.003600
128	-0.014600
20	-0.003800
-96	-0.002400
-92	0.002000
-80	-0.003000
52	-0.007600
-28	-0.008400
-220	0.000400
-36	0.012400
112	0.000600
-160	-0.001400
-88	-0.002200
148	0.005800
192	-0.017400
20	0.021600
184	-0.002600
192	-0.015200
-44	-0.005600
-24	0.003800
-216	0.020000
-100	-0.005200
228	0.001600
80	-0.013400
-212	-0.014200
-76	0.002400
-68	0.009400
-180	-0.000200
112	0.000000
-124	0.004400
404	0.008800
16	-0.008200
-184	0.003400
-84	-0.003800
48	-0.007400
-44	0.011600
-32	-0.006400
72	-0.004600
-112	-0.004200
-108	-0.012400
-108	-0.005400
244	-0.006000
120	0.001400
-36	0.005600
-140	0.009200
-44	0.000000
40	0.004000
-200	0.000000
140	-0.007800
-12	-0.001000
64	0.001800
108	0.004400
116	0.026800
-260	0.008200
284	-0.012400
0	0.001400
-208	0.001400
-100	0.005200
-32	-0.005400
76	0.015600
32	0.003400
164	-0.001000
-68	0.003200
16	-0.003200
152	-0.011600
8	0.005400
24	-0.013800
-248	0.017800
288	0.004000
-8	-0.008600
104	-0.003000
-148	0.001800
32	0.011000
164	0.002000
4	-0.009600
4	0.007000
116	0.000400
-28	-0.006600
68	-0.009000
-160	-0.002200
-80	0.007200
-264	0.012000
64	-0.002400
-12	-0.001400
-76	-0.014400
-152	0.000800
-20	0.010200
128	-0.006000
-8	-0.016000
44	0.008400
68	-0.014200
296	-0.011400
-4	-0.000600
-24	-0.000200
204	-0.014400
4	0.006200
116	0.018200
64	-0.008600
184	-0.011400
292	-0.006200
360	0.001200
-64	0.004400
-88	-0.009200
-104	-0.008400
-48	0.005400
-236	0.003400
128	0.008800
-28	-0.014200
-124	0.001200
168	0.007600
-136	-0.003800
0	0.018800
8	-0.004800
76	-0.013400
-84	-0.010800
-180	-0.000200
24	-0.004800
152	0.005600
48	-0.005800
-332	-0.020600
-120	0.011600
-12	0.000600
-120	-0.027000
-16	0.007400
56	-0.012400
172	-0.014800
116	-0.018200
80	0.006000
-64	-0.019800
120	-0.005600
-68	0.007800
-112	-0.021400
124	-0.013600
-104	-0.013000
-88	-0.018400
132	-0.007200
44	-0.018200
164	-0.001200
92	-0.011000
-24	0.006000
24	0.006000
-188	0.001600
-180	-0.000800
-88	-0.005600
-84	-0.002400
20	0.007000
-4	-0.003400
192	-0.007600
164	-0.016000
132	0.004400
4	0.009200
108	0.004600
-52	-0.015600
-48	0.001200
-28	-0.017000
-16	0.002200
276	-0.001600
104	-0.002600
256	0.014800
-84	-0.005200
92	-0.003800
-240	-0.001600
120	-0.004400
124	-0.002400
-188	0.012200
